Time(s) Residual_Strain
1.80916183e-01 2.10545534e-23
1.80956191e-01 2.07034927e-23
1.80996199e-01 2.02362979e-23
1.81036207e-01 1.96560848e-23
1.81076215e-01 1.89665988e-23
1.81116223e-01 1.81721903e-23
1.81156231e-01 1.72777884e-23
1.81196239e-01 1.62888697e-23
1.81236247e-01 1.52114260e-23
1.81276255e-01 1.40519275e-23
1.81316263e-01 1.28172843e-23
1.81356271e-01 1.15148058e-23
1.81396279e-01 1.01521570e-23
1.81436287e-01 8.73731415e-24
1.81476295e-01 7.27851784e-24
1.81516303e-01 5.78422531e-24
1.81556311e-01 4.26306154e-24
1.81596319e-01 2.72376963e-24
1.81636327e-01 1.17516069e-24
1.81676335e-01 -3.73936459e-25
1.81716343e-01 -1.91472549e-24
1.81756351e-01 -3.43849234e-24
1.81796359e-01 -4.93665441e-24
1.81836367e-01 -6.40080869e-24
1.81876375e-01 -7.82277881e-24
1.81916383e-01 -9.19466055e-24
1.81956391e-01 -1.05088656e-23
1.81996399e-01 -1.17581633e-23
1.82036407e-01 -1.29357204e-23
1.82076415e-01 -1.40351384e-23
1.82116423e-01 -1.50504876e-23
1.82156431e-01 -1.59763395e-23
1.82196439e-01 -1.68077953e-23
1.82236447e-01 -1.75405116e-23
1.82276455e-01 -1.81707230e-23
1.82316463e-01 -1.86952610e-23
1.82356471e-01 -1.91115696e-23
1.82396479e-01 -1.94177176e-23
1.82436487e-01 -1.96124067e-23
1.82476495e-01 -1.96949768e-23
1.82516503e-01 -1.96654067e-23
1.82556511e-01 -1.95243122e-23
1.82596519e-01 -1.92729393e-23
1.82636527e-01 -1.89131557e-23
1.82676535e-01 -1.84474366e-23
1.82716543e-01 -1.78788490e-23
1.82756551e-01 -1.72110315e-23
1.82796559e-01 -1.64481717e-23
1.82836567e-01 -1.55949798e-23
1.82876575e-01 -1.46566602e-23
1.82916583e-01 -1.36388797e-23
1.82956591e-01 -1.25477337e-23
1.82996599e-01 -1.13897095e-23
1.83036607e-01 -1.01716486e-23
1.83076615e-01 -8.90070560e-24
1.83116623e-01 -7.58430700e-24
1.83156631e-01 -6.23010761e-24
1.83196639e-01 -4.84594630e-24
1.83236647e-01 -3.43980073e-24
1.83276655e-01 -2.01974152e-24
1.83316663e-01 -5.93886043e-25
1.83356671e-01 8.29647820e-25
1.83396679e-01 2.24278779e-24
1.83436687e-01 3.63755282e-24
1.83476695e-01 5.00609804e-24
1.83516703e-01 6.34075879e-24
1.83556711e-01 7.63409333e-24
1.83596719e-01 8.87892428e-24
1.83636727e-01 1.00683783e-23
1.83676735e-01 1.11959237e-23
1.83716743e-01 1.22554067e-23
1.83756751e-01 1.32410841e-23
1.83796759e-01 1.41476549e-23
1.83836767e-01 1.49702881e-23
1.83876775e-01 1.57046489e-23
1.83916783e-01 1.63469205e-23
1.83956791e-01 1.68938245e-23
1.83996799e-01 1.73426367e-23
1.84036807e-01 1.76912010e-23
1.84076815e-01 1.79379387e-23
1.84116823e-01 1.80818556e-23
1.84156831e-01 1.81225453e-23
1.84196839e-01 1.80601889e-23
1.84236847e-01 1.78955519e-23
1.84276855e-01 1.76299773e-23
1.84316863e-01 1.72653759e-23
1.84356871e-01 1.68042129e-23
1.84396879e-01 1.62494919e-23
1.84436887e-01 1.56047357e-23
1.84476895e-01 1.48739642e-23
1.84516903e-01 1.40616695e-23
1.84556911e-01 1.31727885e-23
1.84596919e-01 1.22126733e-23
1.84636927e-01 1.11870590e-23
1.84676935e-01 1.01020297e-23
1.84716943e-01 8.96398247e-24
1.84756951e-01 7.77958972e-24
1.84796959e-01 6.55576048e-24
1.84836967e-01 5.29960000e-24
1.84876975e-01 4.01836874e-24
1.84916983e-01 2.71944049e-24
1.84956991e-01 1.41026005e-24
1.84996999e-01 9.83007302e-26
1.85037007e-01 -1.20897826e-24
1.85077015e-01 -2.50417403e-24
1.85117023e-01 -3.77998188e-24
1.85157031e-01 -5.02923631e-24
1.85197039e-01 -6.24495121e-24
1.85237047e-01 -7.42035874e-24
1.85277055e-01 -8.54894694e-24
1.85317063e-01 -9.62449562e-24
1.85357071e-01 -1.06411106e-23
1.85397079e-01 -1.15932557e-23
1.85437087e-01 -1.24757829e-23
1.85477095e-01 -1.32839600e-23
1.85517103e-01 -1.40134958e-23
1.85557111e-01 -1.46605626e-23
1.85597119e-01 -1.52218162e-23
1.85637127e-01 -1.56944129e-23
1.85677135e-01 -1.60760239e-23
1.85717143e-01 -1.63648458e-23
1.85757151e-01 -1.65596096e-23
1.85797159e-01 -1.66595851e-23
1.85837167e-01 -1.66645832e-23
1.85877175e-01 -1.65749547e-23
1.85917183e-01 -1.63915863e-23
1.85957191e-01 -1.61158933e-23
1.85997199e-01 -1.57498094e-23
1.86037207e-01 -1.52957740e-23
1.86077215e-01 -1.47567156e-23
1.86117223e-01 -1.41360342e-23
1.86157231e-01 -1.34375793e-23
1.86197239e-01 -1.26656267e-23
1.86237247e-01 -1.18248522e-23
1.86277255e-01 -1.09203038e-23
1.86317263e-01 -9.95737135e-24
1.86357271e-01 -8.94175468e-24
1.86397279e-01 -7.87942988e-24
1.86437287e-01 -6.77661439e-24
1.86477295e-01 -5.63973067e-24
1.86517303e-01 -4.47536897e-24
1.86557311e-01 -3.29024919e-24
1.86597319e-01 -2.09118227e-24
1.86637327e-01 -8.85031139e-25
1.86677335e-01 3.21328481e-25
1.86717343e-01 1.52104712e-24
1.86757351e-01 2.70734037e-24
1.86797359e-01 3.87352713e-24
1.86837367e-01 5.01306710e-24
1.86877375e-01 6.11959739e-24
1.86917383e-01 7.18696792e-24
1.86957391e-01 8.20927547e-24
1.86997399e-01 9.18089622e-24
1.87037407e-01 1.00965166e-23
1.87077415e-01 1.09511620e-23
1.87117423e-01 1.17402241e-23
1.87157431e-01 1.24594851e-23
1.87197439e-01 1.31051405e-23
1.87237447e-01 1.36738186e-23
1.87277455e-01 1.41625984e-23
1.87317463e-01 1.45690240e-23
1.87357471e-01 1.48911169e-23
1.87397479e-01 1.51273854e-23
1.87437487e-01 1.52768306e-23
1.87477495e-01 1.53389510e-23
1.87517504e-01 1.53137426e-23
1.87557512e-01 1.52016970e-23
1.87597520e-01 1.50037972e-23
1.87637528e-01 1.47215094e-23
1.87677536e-01 1.43567732e-23
1.87717544e-01 1.39119883e-23
1.87757552e-01 1.33899996e-23
1.87797560e-01 1.27940786e-23
1.87837568e-01 1.21279037e-23
1.87877576e-01 1.13955373e-23
1.87917584e-01 1.06014015e-23
1.87957592e-01 9.75025118e-24
1.87997600e-01 8.84714615e-24
1.88037608e-01 7.89742086e-24
1.88077616e-01 6.90665314e-24
1.88117624e-01 5.88063158e-24
1.88157632e-01 4.82532175e-24
1.88197640e-01 3.74683170e-24
1.88237648e-01 2.65137671e-24
1.88277656e-01 1.54524350e-24
1.88317664e-01 4.34754366e-25
1.88357672e-01 -6.73768948e-25
1.88397680e-01 -1.77404108e-24
1.88437688e-01 -2.85984863e-24
1.88477696e-01 -3.92508508e-24
1.88517704e-01 -4.96378514e-24
1.88557712e-01 -5.97015792e-24
1.88597720e-01 -6.93861924e-24
1.88637728e-01 -7.86382241e-24
1.88677736e-01 -8.74068766e-24
1.88717744e-01 -9.56442995e-24
1.88757752e-01 -1.03305849e-23
1.88797760e-01 -1.10350330e-23
1.88837768e-01 -1.16740212e-23
1.88877776e-01 -1.22441835e-23
1.88917784e-01 -1.27425576e-23
1.88957792e-01 -1.31666011e-23
1.88997800e-01 -1.35142032e-23
1.89037808e-01 -1.37836958e-23
1.89077816e-01 -1.39738609e-23
1.89117824e-01 -1.40839357e-23
1.89157832e-01 -1.41136149e-23
1.89197840e-01 -1.40630511e-23
1.89237848e-01 -1.39328519e-23
1.89277856e-01 -1.37240742e-23
1.89317864e-01 -1.34382170e-23
1.89357872e-01 -1.30772111e-23
1.89397880e-01 -1.26434059e-23
1.89437888e-01 -1.21395549e-23
1.89477896e-01 -1.15687981e-23
1.89517904e-01 -1.09346429e-23
1.89557912e-01 -1.02409426e-23
1.89597920e-01 -9.49187330e-24
1.89637928e-01 -8.69190848e-24
1.89677936e-01 -7.84579288e-24
1.89717944e-01 -6.95851426e-24
1.89757952e-01 -6.03527415e-24
1.89797960e-01 -5.08145748e-24
1.89837968e-01 -4.10260124e-24
1.89877976e-01 -3.10436248e-24
1.89917984e-01 -2.09248571e-24
1.89957992e-01 -1.07276990e-24
1.89998000e-01 -5.10353893e-26
1.90038008e-01 9.66909262e-25
1.90078016e-01 1.97530021e-24
1.90118024e-01 2.96845086e-24
1.90158032e-01 3.94078384e-24
1.90198040e-01 4.88686223e-24
1.90238048e-01 5.80141989e-24
1.90278056e-01 6.67939061e-24
1.90318064e-01 7.51593616e-24
1.90358072e-01 8.30647279e-24
1.90398080e-01 9.04669622e-24
1.90438088e-01 9.73260504e-24
1.90478096e-01 1.03605221e-23
1.90518104e-01 1.09271143e-23
1.90558112e-01 1.14294098e-23
1.90598120e-01 1.18648137e-23
1.90638128e-01 1.22311214e-23
1.90678136e-01 1.25265290e-23
1.90718144e-01 1.27496428e-23
1.90758152e-01 1.28994846e-23
1.90798160e-01 1.29754964e-23
1.90838168e-01 1.29775415e-23
1.90878176e-01 1.29059035e-23
1.90918184e-01 1.27612833e-23
1.90958192e-01 1.25447935e-23
1.90998200e-01 1.22579499e-23
1.91038208e-01 1.19026620e-23
1.91078216e-01 1.14812200e-23
1.91118224e-01 1.09962806e-23
1.91158232e-01 1.04508504e-23
1.91198240e-01 9.84826751e-24
1.91238248e-01 9.19218091e-24
1.91278256e-01 8.48652896e-24
1.91318264e-01 7.73551562e-24
1.91358272e-01 6.94358560e-24
1.91398280e-01 6.11539812e-24
1.91438288e-01 5.25579968e-24
1.91478296e-01 4.36979572e-24
1.91518304e-01 3.46252161e-24
1.91558312e-01 2.53921297e-24
1.91598320e-01 1.60517554e-24
1.91638328e-01 6.65754798e-25
1.91678336e-01 -2.73694582e-25
1.91718344e-01 -1.20783913e-24
1.91758352e-01 -2.13139679e-24
1.91798360e-01 -3.03916669e-24
1.91838368e-01 -3.92605837e-24
1.91878376e-01 -4.78712022e-24
1.91918384e-01 -5.61756702e-24
1.91958392e-01 -6.41280649e-24
1.91998400e-01 -7.16846454e-24
1.92038408e-01 -7.88040926e-24
1.92078416e-01 -8.54477341e-24
1.92118424e-01 -9.15797529e-24
1.92158432e-01 -9.71673799e-24
1.92198440e-01 -1.02181067e-23
1.92238448e-01 -1.06594643e-23
1.92278456e-01 -1.10385447e-23
1.92318464e-01 -1.13534445e-23
1.92358472e-01 -1.16026323e-23
1.92398480e-01 -1.17849558e-23
1.92438488e-01 -1.18996468e-23
1.92478496e-01 -1.19463244e-23
1.92518504e-01 -1.19249950e-23
1.92558512e-01 -1.18360513e-23
1.92598520e-01 -1.16802683e-23
1.92638528e-01 -1.14587971e-23
1.92678536e-01 -1.11731575e-23
1.92718544e-01 -1.08252271e-23
1.92758552e-01 -1.04172300e-23
1.92798560e-01 -9.95172227e-24
1.92838568e-01 -9.43157622e-24
1.92878576e-01 -8.85996296e-24
1.92918584e-01 -8.24033309e-24
1.92958592e-01 -7.57639604e-24
1.92998600e-01 -6.87209796e-24
1.93038608e-01 -6.13159839e-24
1.93078616e-01 -5.35924575e-24
1.93118624e-01 -4.55955196e-24
1.93158632e-01 -3.73716614e-24
1.93198640e-01 -2.89684766e-24
1.93238648e-01 -2.04343870e-24
1.93278656e-01 -1.18183642e-24
1.93318664e-01 -3.16964946e-25
1.93358672e-01 5.46252709e-25
1.93398680e-01 1.40292257e-24
1.93438688e-01 2.24820737e-24
1.93478696e-01 3.07735380e-24
1.93518704e-01 3.88571915e-24
1.93558712e-01 4.66879721e-24
1.93598720e-01 5.42224333e-24
1.93638728e-01 6.14189844e-24
1.93678736e-01 6.82381190e-24
1.93718744e-01 7.46426311e-24
1.93758752e-01 8.05978171e-24
1.93798760e-01 8.60716629e-24
1.93838768e-01 9.10350147e-24
1.93878776e-01 9.54617334e-24
1.93918784e-01 9.93288307e-24
1.93958792e-01 1.02616587e-23
1.93998800e-01 1.05308651e-23
1.94038808e-01 1.07392118e-23
1.94078816e-01 1.08857589e-23
1.94118824e-01 1.09699213e-23
1.94158832e-01 1.09914703e-23
1.94198840e-01 1.09505334e-23
1.94238848e-01 1.08475927e-23
1.94278856e-01 1.06834801e-23
1.94318864e-01 1.04593715e-23
1.94358872e-01 1.01767788e-23
1.94398880e-01 9.83753971e-24
1.94438888e-01 9.44380644e-24
1.94478896e-01 8.99803177e-24
1.94518904e-01 8.50295422e-24
1.94558912e-01 7.96158125e-24
1.94598920e-01 7.37717114e-24
1.94638928e-01 6.75321348e-24
1.94678936e-01 6.09340846e-24
1.94718944e-01 5.40164499e-24
1.94758952e-01 4.68197789e-24
1.94798960e-01 3.93860420e-24
1.94838968e-01 3.17583879e-24
1.94878976e-01 2.39808938e-24
1.94918984e-01 1.60983116e-24
1.94958992e-01 8.15581128e-25
1.94999000e-01 1.98722420e-26
1.95039008e-01 -7.72772348e-25
1.95079016e-01 -1.55786495e-24
1.95119024e-01 -2.33097867e-24
1.95159032e-01 -3.08777227e-24
1.95199040e-01 -3.82401454e-24
1.95239048e-01 -4.53560780e-24
1.95279056e-01 -5.21861068e-24
1.95319064e-01 -5.86925986e-24
1.95359072e-01 -6.48399070e-24
1.95399080e-01 -7.05945675e-24
1.95439088e-01 -7.59254779e-24
1.95479096e-01 -8.08040660e-24
1.95519104e-01 -8.52044417e-24
1.95559112e-01 -8.91035328e-24
1.95599120e-01 -9.24812055e-24
1.95639128e-01 -9.53203662e-24
1.95679136e-01 -9.76070469e-24
1.95719144e-01 -9.93304718e-24
1.95759152e-01 -1.00483106e-23
1.95799160e-01 -1.01060684e-23
1.95839168e-01 -1.01062224e-23
1.95879176e-01 -1.00490018e-23
1.95919184e-01 -9.93496029e-24
1.95959192e-01 -9.76497235e-24
1.95999200e-01 -9.54022636e-24
1.96039208e-01 -9.26221686e-24
1.96079216e-01 -8.93273482e-24
1.96119224e-01 -8.55385625e-24
1.96159232e-01 -8.12792933e-24
1.96199240e-01 -7.65755994e-24
1.96239248e-01 -7.14559587e-24
1.96279256e-01 -6.59510967e-24
1.96319264e-01 -6.00938032e-24
1.96359272e-01 -5.39187378e-24
1.96399280e-01 -4.74622259e-24
1.96439288e-01 -4.07620456e-24
1.96479296e-01 -3.38572073e-24
1.96519304e-01 -2.67877278e-24
1.96559312e-01 -1.95943987e-24
1.96599320e-01 -1.23185516e-24
1.96639328e-01 -5.00182182e-25
1.96679336e-01 2.31408951e-25
1.96719344e-01 9.58765247e-25
1.96759352e-01 1.67777434e-24
1.96799360e-01 2.38438766e-24
1.96839368e-01 3.07464320e-24
1.96879376e-01 3.74468760e-24
1.96919384e-01 4.39079765e-24
1.96959392e-01 5.00940089e-24
1.96999400e-01 5.59709527e-24
1.97039408e-01 6.15066779e-24
1.97079416e-01 6.66711201e-24
1.97119424e-01 7.14364428e-24
1.97159432e-01 7.57771861e-24
1.97199440e-01 7.96704027e-24
1.97239448e-01 8.30957770e-24
1.97279456e-01 8.60357310e-24
1.97319464e-01 8.84755124e-24
1.97359472e-01 9.04032674e-24
1.97399480e-01 9.18100963e-24
1.97439488e-01 9.26900923e-24
1.97479496e-01 9.30403633e-24
1.97519504e-01 9.28610357e-24
1.97559512e-01 9.21552423e-24
1.97599520e-01 9.09290919e-24
1.97639528e-01 8.91916231e-24
1.97679536e-01 8.69547415e-24
1.97719544e-01 8.42331401e-24
1.97759552e-01 8.10442051e-24
1.97799560e-01 7.74079063e-24
1.97839568e-01 7.33466738e-24
1.97879576e-01 6.88852601e-24
1.97919584e-01 6.40505911e-24
1.97959592e-01 5.88716040e-24
1.97999600e-01 5.33790753e-24
1.98039608e-01 4.76054385e-24
1.98079616e-01 4.15845937e-24
1.98119624e-01 3.53517088e-24
1.98159632e-01 2.89430152e-24
1.98199640e-01 2.23955978e-24
1.98239648e-01 1.57471807e-24
1.98279656e-01 9.03591113e-25
1.98319664e-01 2.30014051e-25
1.98359672e-01 -4.42179362e-25
1.98399680e-01 -1.10917854e-24
1.98439688e-01 -1.76721759e-24
1.98479696e-01 -2.41259653e-24
1.98519704e-01 -3.04170204e-24
1.98559712e-01 -3.65102759e-24
1.98599720e-01 -4.23719295e-24
1.98639728e-01 -4.79696286e-24
1.98679736e-01 -5.32726486e-24
1.98719744e-01 -5.82520603e-24
1.98759752e-01 -6.28808869e-24
1.98799760e-01 -6.71342501e-24
1.98839768e-01 -7.09895022e-24
1.98879776e-01 -7.44263462e-24
1.98919784e-01 -7.74269412e-24
1.98959792e-01 -7.99759945e-24
1.98999800e-01 -8.20608378e-24
1.99039808e-01 -8.36714886e-24
1.99079816e-01 -8.48006965e-24
1.99119824e-01 -8.54439732e-24
1.99159832e-01 -8.55996069e-24
1.99199840e-01 -8.52686612e-24
1.99239848e-01 -8.44549577e-24
1.99279856e-01 -8.31650435e-24
1.99319864e-01 -8.14081429e-24
1.99359872e-01 -7.91960946e-24
1.99399880e-01 -7.65432740e-24
1.99439888e-01 -7.34665013e-24
1.99479896e-01 -6.99849365e-24
1.99519904e-01 -6.61199610e-24
1.99559912e-01 -6.18950477e-24
1.99599920e-01 -5.73356188e-24
1.99639928e-01 -5.24688946e-24
1.99679936e-01 -4.73237307e-24
1.99719944e-01 -4.19304487e-24
1.99759952e-01 -3.63206574e-24
1.99799960e-01 -3.05270688e-24
1.99839968e-01 -2.45833074e-24
1.99879976e-01 -1.85237163e-24
1.99919984e-01 -1.23831589e-24
1.99959992e-01 -6.19681900e-25
2.00000000e-01 2.61466958e-37
